FundingOrgName,ProjectReference,LeadROName,Department,ProjectCategory,PISurname,PIFirstName,PIOtherNames,PI ORCID iD,StudentSurname,StudentFirstName,StudentOtherNames,Student ORCID iD,Title,StartDate,EndDate,AwardPounds,ExpenditurePounds,Region,Status,Classifications 1,Classifications 2,Classifications 3,Classifications 4,Classifications 5,Other Classifications,GTRProjectUrl,ProjectId,FundingOrgId,LeadROId,PIId
AHRC,AH/G500142/1,University of Sheffield,Archaeology,Research Grant,Chamberlain,Andrew,,http://orcid.org/0000-0003-1517-6538,,,,,Building Capacity in Human Osteoarchaeology for an Archaeological Services Company,08/09/2008,07/09/2009,24246,,,Closed,Archaeology of Literate Soc.,,,,,,https://gtr.ukri.org:443/projects?ref=AH/G500142/1,86F35972-AC54-41E3-87E7-AE51F4FF77E0,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,03D8AFBB-3EA5-4885-B036-BD4F9F4F9849,6582389A-838F-42F4-95CA-F52F5E207768
AHRC,AH/F005288/1,University of Glasgow,School of Humanities,Research Grant,Forsyth,Katherine,Stuart,,,,,,Whithorn's Early Medieval Sculptured Stones,01/04/2008,31/07/2008,11889,,,Closed,Archaeology of Literate Soc.,,,,,,https://gtr.ukri.org:443/projects?ref=AH/F005288/1,66FDF91B-91E0-4F16-BE5A-9C3FE69EC78E,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,AE58F21F-3622-4382-97BB-1359BD183E9F,0A4396FE-E15C-4A02-BBCD-B0494E7B48EE
AHRC,AH/H008497/1,University of Cambridge,McDonald Institute Archaeological Res.,Research Grant,Postgate,John,Nicholas,,,,,,"Archaeological excavations at Kilise Tepe, Turkey.",01/04/2010,01/05/2013,440462,,,Closed,Archaeology of Literate Soc.,,,,,,https://gtr.ukri.org:443/projects?ref=AH/H008497/1,FFB69EBA-F559-480A-B5A8-280ECB90E28C,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,D1774113-D5D2-4B7C-A412-66A90FE4B96F,5BAB7561-7218-4DFB-AD77-401223954FF4
AHRC,AH/N000218/1,University of Reading,Archaeology,Research Grant,Thomas,Gabor,,,,,,,Monumentalising Kingship: Places of Royal Residence and the Making of Early Medieval British Kingdoms AD 500-800,01/09/2015,31/08/2017,29159,,,Closed,Archaeology of Literate Soc.,,,,,,https://gtr.ukri.org:443/projects?ref=AH/N000218/1,F9020048-38E0-4DB6-B3F6-0C5531F015CB,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,E89C3602-0FB4-4044-A918-58966B8A10B2,61B471B1-748A-49F2-801F-5F8336309EBA
AHRC,AH/J006068/1,University of Reading,Archaeology,Research Grant,Thomas,Gabor,,,,,,,"Anglo-Saxon Monastic Landscapes: A Reconstruction from Lyminge, Kent",01/07/2012,30/09/2015,552683,,,Closed,Archaeology of Literate Soc.,,,,,,https://gtr.ukri.org:443/projects?ref=AH/J006068/1,135C354C-A8BF-4544-B6DB-274B6A49B619,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,E89C3602-0FB4-4044-A918-58966B8A10B2,61B471B1-748A-49F2-801F-5F8336309EBA
AHRC,AH/L005875/1,University of Leicester,Sch of Archaeology and Ancient History,Research Grant,O'Sullivan,Deirdre,Mary,,,,,,Mapping Faith and Place: Exploring cultural values in the buildings of South Asian Faiths in Leicester,30/08/2013,31/12/2014,33698,,,Closed,Archaeology of Literate Soc.,,,,,,https://gtr.ukri.org:443/projects?ref=AH/L005875/1,BBA4A7AD-1C06-42A8-BFE0-A294604D91EC,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,C842A34F-18F7-454D-A259-FED802368496,B7B728FF-9976-4A93-BC70-6C127E4DCB81
AHRC,AH/E504280/1,University of Leicester,Sch of Archaeology and Ancient History,Research Grant,James,Simon,,http://orcid.org/0000-0002-4002-5099,,,,,Rome and the Sword: rethinking the role of martial violence in the Roman era,22/01/2007,21/05/2007,26068,,,Closed,Archaeology of Literate Soc.,,,,,,https://gtr.ukri.org:443/projects?ref=AH/E504280/1,A2C73C87-B489-4833-8565-FA84BD58B15F,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,C842A34F-18F7-454D-A259-FED802368496,568A239A-0E42-4499-932E-EE8878B02ED1
AHRC,AH/I004483/1,University of Southampton,Faculty of Humanities,Research Grant,Keay,Simon,James,,,,,,Portus in the Roman Mediterranean,01/02/2011,31/01/2014,645344,,,Closed,Archaeology of Literate Soc.,Science-Based Archaeology,,,,,https://gtr.ukri.org:443/projects?ref=AH/I004483/1,B83BB75C-B6FA-4695-917F-23FFAF138E3A,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,30A429E3-83B7-4E41-99C0-14A144F07DFE,2282CC94-A0A5-4617-A4AC-B9CB2520A1B6
AHRC,AH/E509517/1,University of Southampton,Faculty of Humanities,Research Grant,Keay,Simon,James,,,,,,The Portus Project,01/03/2007,01/04/2011,589635,,,Closed,Archaeology of Literate Soc.,Maritime Archaeology,,,,,https://gtr.ukri.org:443/projects?ref=AH/E509517/1,DB808AC0-395A-4EE3-BF93-006386E408E7,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,30A429E3-83B7-4E41-99C0-14A144F07DFE,2282CC94-A0A5-4617-A4AC-B9CB2520A1B6
AHRC,AH/E505627/1,University College London,Institute of Archaeology,Research Grant,Rehren,Thilo,Hellmut,,,,,,"Ramesside High Temperature Industries: the production of glass, Egyptian blue and bronze in Late Bronze Age Egypt",01/01/2007,30/04/2007,37883,,,Closed,Archaeology of Literate Soc.,Science-Based Archaeology,,,,,https://gtr.ukri.org:443/projects?ref=AH/E505627/1,B89F0A3E-F386-478B-B0EE-8336A4D01809,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,3A5E126D-C175-4730-9B7B-E6D8CF447F83,53B7E78B-CD2E-4D75-9C74-CD418EA56DF8
AHRC,111883/1,Cardiff University,"Sch of History, Archaeology & Religion",Research Grant,Nicholson,Paul,Thomas,http://orcid.org/0000-0001-5472-6788,,,,,Amarna O45.1: Investigating an Ancient Egyptian Vitreous Materials Industry,01/02/2006,31/05/2006,14013,,,Closed,Archaeology of Literate Soc.,Industrial Archaeology,Science-Based Archaeology,,,,https://gtr.ukri.org:443/projects?ref=111883/1,B1029C14-0FBB-4BC5-8304-DB602D7B2B46,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,9C10D78F-6430-4CA7-9528-B96B0762A4C6,C991D496-2202-4C47-A9E2-0C832B9DCABC
AHRC,AH/N004558/2,University of Exeter,Archaeology,Research Grant,Sykes,Naomi,,,,,,,Exploring the Easter E.g. - Shifting Baselines and Changing Perceptions of Cultural and Biological &quot;Aliens&quot;,01/01/2018,31/03/2021,645586,,,Active,Archaeology of Literate Soc.,Medieval Literature,Science-Based Archaeology,,,,https://gtr.ukri.org:443/projects?ref=AH/N004558/2,E6ED2F2F-3D2A-4C7B-B96B-14FB88CDEB4F,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,961756BF-E31F-4A13-836F-0A09BA02385C,E0CD9066-8EAE-46DA-A657-76F18A764F3B
AHRC,AH/R003998/1,Bournemouth University,Faculty of Science and Technology,Research Grant,Maltby,Mark,,,,,,,"Causing a Flap: using chicken-based research to transform education, poultry production and human well-being",02/01/2018,31/08/2018,73382,,,Closed,Archaeology of Literate Soc.,Science-Based Archaeology,Social Anthropology,,,,https://gtr.ukri.org:443/projects?ref=AH/R003998/1,D254A695-1442-43C1-90D2-4DB68C194027,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,C0088682-E757-4D2A-BA97-C2D411DDCFFB,212F96E5-3D5C-4D0E-AE16-92CABC2B02B3
AHRC,AH/G000514/1,University of Cambridge,Fitzwilliam Museum,Research Grant,Burn,Lucilla,Mary,,,,,,Greece and Rome at the Fitzwilliam Museum,06/10/2008,31/12/2011,277102,,,Closed,Archaeology of Literate Soc.,Classical Reception,Science-Based Archaeology,,,,https://gtr.ukri.org:443/projects?ref=AH/G000514/1,5AA1F09B-40F8-4FA6-B7EC-DE01762CE8F5,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,D1774113-D5D2-4B7C-A412-66A90FE4B96F,04A362C2-7B81-4DF8-ADF3-8D36DD2DC14F
AHRC,AH/R006857/1,Cardiff University,"Sch of History, Archaeology & Religion",Research Grant,Wyatt,David,Reginald,,,,,,CAER Studio,15/12/2017,14/12/2018,78059,,,Closed,Archaeology of Literate Soc.,Landscape & Environ. Archaeol.,Prehistoric Archaeology,,,,https://gtr.ukri.org:443/projects?ref=AH/R006857/1,A47C1A4C-14FC-4655-975D-4A05A78E0B29,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,9C10D78F-6430-4CA7-9528-B96B0762A4C6,252D4770-A5D9-40F1-8DFE-0A250F9CD404
AHRC,112875/1,University of Liverpool,Archaeology Classics and Egyptology,Research Grant,Fitzjohn,Matthew,,,,,,,Reconstructing domestic space: investigating the oikos in the Ancient Greek world,25/09/2006,24/01/2007,14013,,,Closed,Archaeological Theory,Archaeology of Literate Soc.,Prehistoric Archaeology,,,,https://gtr.ukri.org:443/projects?ref=112875/1,0163E0F7-E54A-446F-A3FC-464CBF6FF166,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,A0A585E0-6B0D-4643-A3A6-47943B4CBFEF,AF546AF9-DBF9-4BAD-80E6-1CC5BDBE9DEC
AHRC,AH/P013554/1,University of York,Archaeology,Research Grant,Walsh,Kevin,James,,,,,,Protohistoric to Medieval pastoralism in the Western Alps: The origins and development of long-distance transhumance,01/01/2018,18/03/2021,664541,,,Active,Archaeology of Literate Soc.,Landscape & Environ. Archaeol.,Science-Based Archaeology,,,,https://gtr.ukri.org:443/projects?ref=AH/P013554/1,018A5CA7-60F2-4C6B-BB0E-955AFA17121D,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,8319F78A-DCBD-49F6-BE00-78E1CD75CDA9,040085BB-FCB1-492A-834E-2E32DB63BEED
AHRC,AH/P003575/1,National Museums of Scotland,Archaeology,Research Grant,Goldberg,David,Martin,,,,,,"Silver, Status and Society - the transition from Late Roman to Early Medieval Europe",01/11/2016,01/06/2019,33378,,,Closed,Archaeology of Literate Soc.,Prehistoric Archaeology,"Rel, Material & Cog Anthrop",,,,https://gtr.ukri.org:443/projects?ref=AH/P003575/1,D92AB41B-0E4E-40DE-B432-BEF961F029D5,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,CC8726CC-3BC9-41BE-9A45-1D0063038804,C458C479-C4C5-4750-88A5-6703598C1293
AHRC,AH/H037500/1,University of Southampton,Faculty of Humanities,Research Grant,Earl,Graeme,Peter,http://orcid.org/0000-0001-9077-4605,,,,,Reflectance Transformation Imaging Systems for Ancient Documentary Artefacts,01/03/2010,31/05/2011,232575,,,Closed,Archaeology of Literate Soc.,Epigraphy & Papyrology,Science-Based Archaeology,,,,https://gtr.ukri.org:443/projects?ref=AH/H037500/1,62A62677-689B-41B4-8648-208DA00643A9,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,30A429E3-83B7-4E41-99C0-14A144F07DFE,B7E59F38-CF3E-4207-810D-6CEDDB9E10AB
AHRC,AH/N004558/1,University of Nottingham,Sch of Humanities,Research Grant,Sykes,Naomi,,,,,,,Exploring the Easter E.g. - Shifting Baselines and Changing Perceptions of Cultural and Biological &quot;Aliens&quot;,25/03/2017,31/12/2017,676550,,,Closed,Archaeology of Literate Soc.,Medieval Literature,Science-Based Archaeology,,,,https://gtr.ukri.org:443/projects?ref=AH/N004558/1,4C5FAEB5-9218-4811-8A58-2316027BCCDA,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,936D002F-A8D1-4A93-AE5D-825ED0903D8D,E0CD9066-8EAE-46DA-A657-76F18A764F3B
AHRC,AH/R013063/1,National Museums of Scotland,Archaeology,Research Grant,Sheridan,Alison,,,,,,,"Gold in Britain's auriferous regions, 2450-800 BC: towards a coherent Research Framework and Strategy",01/05/2018,31/10/2019,33698,,,Active,Prehistoric Archaeology,Properties Of Earth Materials,Science-Based Archaeology,,,,https://gtr.ukri.org:443/projects?ref=AH/R013063/1,544AB440-22FD-4A1B-9C00-ECB0C5535B8F,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,CC8726CC-3BC9-41BE-9A45-1D0063038804,1CCB8EEE-E2D1-42C8-AC55-8864D40522BB
AHRC,AH/N001931/1,University of Exeter,Archaeology,Research Grant,Rippon,Stephen,John,http://orcid.org/0000-0002-1597-7514,,,,,Exeter: A Place in Time,01/06/2016,31/05/2020,640969,,,Active,Archaeology of Literate Soc.,Landscape & Environ. Archaeol.,Science-Based Archaeology,,,,https://gtr.ukri.org:443/projects?ref=AH/N001931/1,2F61AC01-7869-4E69-A4D8-A0BB11FB5F1A,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,961756BF-E31F-4A13-836F-0A09BA02385C,0C30D985-7BBA-426F-A25A-288C4A4373CB
AHRC,119260/1,Durham University,Archaeology,Research Grant,Roberts,Charlotte Ann,,,,,,,The Bamburgh Bowl-Hole Anglian cemetery: a contextual study,01/06/2006,25/06/2010,220563,,,Closed,Archaeology of Literate Soc.,Cultural History,Science-Based Archaeology,,,,https://gtr.ukri.org:443/projects?ref=119260/1,43FB02C0-E513-467D-99C4-E1DE36285626,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,46B41008-0EB4-4E28-BBFB-E98366999EC5,F08A9CF0-82B5-4556-982B-B644A301B310
AHRC,AH/E508758/1,University of Reading,Archaeology,Research Grant,Eckardt,Hella,,,,,,,A long way from home - diaspora communities in Roman Britain,01/01/2007,31/01/2009,337594,,,Closed,Archaeological Theory,Archaeology of Literate Soc.,Science-Based Archaeology,,,,https://gtr.ukri.org:443/projects?ref=AH/E508758/1,DD2B2601-FB17-4945-B79F-B07F765A6837,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,E89C3602-0FB4-4044-A918-58966B8A10B2,F62B7C44-7F7F-4817-947C-09E6DABADE33
EPSRC,EP/E024998/2,University of Warwick,Sch of Engineering,Research Grant,Chalmers,Alan,,,,,,,A Comparative Study of the High-Fidelity Computer Reconstruction of Byzantine Art in Cyprus in the Past and Present,01/03/2007,31/10/2007,29505,,,Closed,Archaeology of Literate Soc.,Computer Graphics & Visual.,,,,,https://gtr.ukri.org:443/projects?ref=EP/E024998/2,4DBF197A-B103-45FB-BF1A-5CD24318A6C3,798CB33D-C79E-4578-83F2-72606407192C,B6FB652A-60C3-48DD-9A33-075D1F759B48,4E8EB4C1-E188-4F55-BAD5-C8CC9793F508
NERC,NE/H01263X/1,University of Abertay Dundee,Sch of Contemporary Sciences,Research Grant,Otten,Wilfred,,,,,,,Integrating physical and chemical techniques to characterise soil micro-sites,01/06/2010,31/05/2011,48655,,,Closed,Properties Of Earth Materials,Science-Based Archaeology,,,,,https://gtr.ukri.org:443/projects?ref=NE/H01263X/1,03B4B834-9931-4FDD-8B12-694741149468,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,544242A5-6640-4FD5-87C5-348557ED5307,897B992E-3296-4359-A0C4-85FE1276F239
NERC,NE/I014039/1,University of Manchester,Mechanical Aerospace and Civil Eng,Research Grant,Wilson,Moira,,,,,,,Rehydroxylation [RHX]: Towards a universal method for pottery dating,01/07/2011,12/05/2014,282261,,,Closed,Properties Of Earth Materials,Science-Based Archaeology,,,,,https://gtr.ukri.org:443/projects?ref=NE/I014039/1,39923037-8C61-4DB4-B239-272432C300C2,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,68D0E3C9-9246-4CFC-B5E9-48584CF82993,43F22F2A-6282-45B2-87BD-B51C22AC4C1A
AHRC,AH/D504112/1,University of Oxford,Unknown,Research Grant,Quinn,Josephine Crawley,,,,,,,The Hellenistic West,01/04/2006,31/07/2006,11465,,,Closed,Archaeology of Literate Soc.,Cultural History,,,,,https://gtr.ukri.org:443/projects?ref=AH/D504112/1,FE963A51-74D9-479B-BAE4-E0336C1EBE93,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,A5B67E86-6A75-494C-A254-4ACB558705E1
AHRC,AH/H032444/1,Courtauld Institute Of Art,Conservation of Wall Paintings,Fellowship,Pandey,Satish Chandra,,,,,,,"Salts and synthetic coatings on wall paintings: characterising their transformation, interaction and contribution to deterioration",01/08/2010,28/11/2011,240135,,,Closed,Conservation Of Art & Textiles,Science-Based Archaeology,,,,,https://gtr.ukri.org:443/projects?ref=AH/H032444/1,EB9FCFBE-D73D-4104-87B3-278F46653088,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,4653EC09-AF10-4800-9609-4E40C5CFEF09,20AFE88B-931D-467E-BE2C-F216CA595E22
AHRC,AH/I000844/1,Bangor University,History Welsh History and Archaeology,Fellowship,Edwards,Nancy,,,,,,,"A Corpus of Early Medieval Inscribed Stones and Stone Sculpture in Wales, Volume III, North Wales",01/02/2011,31/05/2011,29173,,,Closed,Archaeology of Literate Soc.,Celtic Studies,,,,,https://gtr.ukri.org:443/projects?ref=AH/I000844/1,3BD7046B-DBA4-4705-B1DF-199393ADF2C9,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,F9F1D136-12E3-4BE4-9668-0C9BC4A7C1BF,F6338279-5441-4564-B6BE-31802D787E14
AHRC,AH/P013880/1,Canterbury Christ Church University,School of Humanities,Research Grant,Seaman,Andrew,Peter,,,,,,Manifestations of Empire: Palaeoenvironmental Analysis and the End of Roman Britain,01/11/2017,08/08/2019,202084,,,Closed,Archaeology of Literate Soc.,Landscape & Environ. Archaeol.,,,,,https://gtr.ukri.org:443/projects?ref=AH/P013880/1,5B55BD23-2597-4FBA-B15A-4ABCCDE70C61,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,9DCA54FA-7193-4B70-9A85-369C1FD85B5D,DECF1D15-DE1B-425C-8AE2-701B011E4C74
AHRC,AH/J005479/1,The British Museum,Asia,Research Grant,Harrison-Hall,Jessica,Lucy,,,,,,Ming: Courts and Contacts 1400-1450 (working title),03/09/2012,30/11/2015,421809,,,Closed,Archaeology of Literate Soc.,Cultural History,,,,,https://gtr.ukri.org:443/projects?ref=AH/J005479/1,7FF09797-47CB-46D9-8412-88D8FA5F40E2,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,C43CFC90-9E46-4CAA-B946-3C42D24D6DDF,2F29FB41-AF17-45CD-9E40-49D561DA8195
AHRC,AH/M008843/1,University of Leicester,Sch of Archaeology and Ancient History,Research Grant,Allison,Penelope,Mary,,,,,,Big Data on the Roman Table,01/06/2015,30/11/2016,36144,,,Closed,Archaeology of Literate Soc.,Research approaches,,,,,https://gtr.ukri.org:443/projects?ref=AH/M008843/1,D2F7F11F-740A-4A0D-8615-3EB53ED9ABA8,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,C842A34F-18F7-454D-A259-FED802368496,3EAD2333-F3E6-4FDB-B4BD-94A7DC24E3EC
NERC,NE/I014675/1,University of Edinburgh,Sch of Engineering,Research Grant,Hall,Christopher,,,,,,,Rehydroxylation [RHX]: Towards a universal method for pottery dating,01/05/2011,12/01/2014,273515,,,Closed,Properties Of Earth Materials,Science-Based Archaeology,,,,,https://gtr.ukri.org:443/projects?ref=NE/I014675/1,2AD62229-37D1-492B-B6A9-3DB0983EA6E8,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,2DB7ED73-8E89-457A-A395-FAC12F929C1A,C48C3D14-9B6B-4EB1-ADB3-B3C26BB69656
AHRC,AH/D501237/1,Courtauld Institute Of Art,The Secretary or registrar,Research Grant,Stewart,Peter,,,,,,,Totenmahl Scenes in Roman Provincial Sculpture: A Case Study in Imperial Art,08/01/2007,07/04/2007,14884,,,Closed,Archaeology of Literate Soc.,Fine Art HTP,,,,,https://gtr.ukri.org:443/projects?ref=AH/D501237/1,93BB5808-DC02-409F-9F0F-870B17CEC600,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,4653EC09-AF10-4800-9609-4E40C5CFEF09,0E4DF1A9-2854-4FC2-8205-EF46A4CCE584
AHRC,AH/H032584/1,University of Leicester,History of Art and Film,Research Grant,Lindley,Phillip,Graham,,,,,,Representing Re-Formation: Reconstructing Renaissance Monuments,01/10/2010,30/12/2013,664551,,,Closed,Archaeology of Literate Soc.,Art History,,,,,https://gtr.ukri.org:443/projects?ref=AH/H032584/1,9825FD69-4075-4C67-9AEC-D6C694815D59,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,C842A34F-18F7-454D-A259-FED802368496,D0851253-1C89-4461-B043-A01588BEB263
AHRC,AH/D500613/1,University of Leicester,Sch of Archaeology and Ancient History,Research Grant,Van der Veen,Marijke,,,,,,,Food Consumption in Roman Britain: Diversity and Change,01/10/2006,31/01/2007,24628,,,Closed,Archaeology of Literate Soc.,Landscape & Environ. Archaeol.,,,,,https://gtr.ukri.org:443/projects?ref=AH/D500613/1,F1E1FF10-99FA-4188-A445-5E31373DBEA4,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,C842A34F-18F7-454D-A259-FED802368496,FC14C613-6BCB-46DB-84B7-6E9059B72E51
AHRC,112845/1,Durham University,Archaeology,Research Grant,Kennet,Derek,,,,,,,Archaeological Excavations at Kush - a Sasanian and Islamic settlement in Arabia,16/01/2006,15/04/2006,10510,,,Closed,Archaeology of Literate Soc.,Economic & Social History,,,,,https://gtr.ukri.org:443/projects?ref=112845/1,F7A44BD7-02E0-4087-8F14-84F27DEB0DE7,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,46B41008-0EB4-4E28-BBFB-E98366999EC5,51D106B9-87AD-432C-95B3-3B3CE736F029
AHRC,AH/L013037/1,University of Liverpool,Archaeology Classics and Egyptology,Research Grant,Ponting,Matthew,James,,,,,,A third century crisis? The composition and metallurgy of Roman silver coinage; Septimius Severus to Valerian and Gallienus.,01/10/2014,30/09/2018,544731,,,Closed,Archaeology of Literate Soc.,Economic & Social History,,,,,https://gtr.ukri.org:443/projects?ref=AH/L013037/1,DD16B4FC-7E36-4EF2-9187-0E7E1CE3EAFB,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,A0A585E0-6B0D-4643-A3A6-47943B4CBFEF,A706ED01-DDBC-4B0D-B88E-5459B815AC27
AHRC,AH/M006522/1,University of Cambridge,Classics,Research Grant,Millett,Martin,John,,,,,,Beneath the surface of Roman Republican cities,01/04/2015,31/03/2018,227373,,,Closed,Archaeology of Literate Soc.,Landscape & Environ. Archaeol.,,,,,https://gtr.ukri.org:443/projects?ref=AH/M006522/1,41F37704-37D3-4060-888B-AB27C1159C0D,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,D1774113-D5D2-4B7C-A412-66A90FE4B96F,4635A000-0734-4B73-9C44-DF69C4B0B03D
AHRC,AH/P007007/1,Newcastle University,School of Arts and Cultures,Research Grant,Huber,Catrin,,,,,,,Expanded Interiors: Bringing contemporary site-specific fine-art practice to Roman houses at Herculaneum and Pompeii.,01/05/2017,31/12/2019,279794,,,Active,Archaeology of Literate Soc.,Fine Art HTP,,,,,https://gtr.ukri.org:443/projects?ref=AH/P007007/1,BD8EE9BF-0CC4-4B99-AF67-BE3621422E38,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,5E2B04DD-4A03-45ED-9892-61C5CCB8AC68,5496CE12-68E6-468E-BF53-F90F71101069
NERC,NE/I011978/1,University of Bradford,Sch of Life Sciences,Research Grant,Batt,Cathy,,,,,,,Rehydroxylation [RHX]: Towards a universal method for pottery dating,07/07/2011,12/01/2014,19332,,,Closed,Properties Of Earth Materials,Science-Based Archaeology,,,,,https://gtr.ukri.org:443/projects?ref=NE/I011978/1,EF805317-7913-4CBB-B510-E3A0301446B7,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,0838B2E1-D5E2-4ACD-AA27-D2B1BFDC124F,F818C481-9BB3-4A1B-A6C1-5B6AFD13792E
AHRC,AH/I022635/1,University of St Andrews,Sch of Greek Latin and Ancient History,Fellowship,Sweetman,Rebecca,Jane,,,,,,Late Antique churches as evidence for the diachronic complexities of the Christianization of the Peloponnese,06/02/2012,05/01/2013,69711,,,Closed,Archaeology of Literate Soc.,History of Church & Theology,Religious History,,,,https://gtr.ukri.org:443/projects?ref=AH/I022635/1,A9BD4A89-9DBE-4950-8149-439037DB887C,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,C0E4FAD2-3C8B-410A-B6DF-3B9B9E433060,C7D360BE-21A9-4703-A5A0-230680427414
AHRC,AH/I000437/1,University of Exeter,Classics and Ancient History,Fellowship,isayev,Elena,,,,,,,Paradoxes of Place: Pausing Motion in Ancient Italy,01/01/2011,31/12/2011,60698,,,Closed,Archaeology of Literate Soc.,History Of Ideas,"Philosophy, Thought & Religion",,,,https://gtr.ukri.org:443/projects?ref=AH/I000437/1,6BF647F1-0226-4125-999E-A4D441541789,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,961756BF-E31F-4A13-836F-0A09BA02385C,2657FF23-3E87-466B-9D2F-8A6678E7C337
